,42 South Street,49 Beekman Street,100 Duane Street,14 N. Moore Street,75 Canal Street,25 Pitt Street,222 East 2 Street,340 East 14 Street,253 Lafayette Street,42 Great Jones Street,108 East 13 Street,132 West 10 Street,440 West 38th Street,220 West 37 Street,150 West 19 Street,142 West 31 Street,14 East 18 Street,234 East 29 Street,238 East 40 Street,782 Eighth Avenue,215 W 58th Street,131 Amsterdam Avenue,207 West 77th Street,120 West 83 Street,165 East 51 Street,221 East 75 Street,159 East 85 Street,1367 Fifth Avenue,1836 Third Avenue,242 East 111 Street,2282 Third Avenue,145 West 100th St.,500 West 113 Street,111 West 133 Street,415 West 125 Street,513 West 161 Street,29 Vermilyea Avenue,363 Broome Street,530 West 43 Street,157 E 67th St,248 West 143 Street,503 West 139 Street,515 West 181 Street,124 Liberty Street,33 West 43 Street,227 Sixth Avenue,518 West 170 Street,20 Rear Bloomfield Street,341 East 143 Street,330 East 150th Street,720 Melrose Ave.,1155 Washington Ave.,1160 Ogden Ave.,618 East 138 Street,1226 Seneca Ave.,1781 Monroe Ave.,1901 Sedgwick Ave.,460 Cross Bronx Expressway,453 E 176 Street,1215 Intervale Ave.,2417 Webster Ave.,925 East Tremont Ave.,2928 Briggs Ave.,1689 Story Ave.,1843 White Plains Rd.,1518 Williamsbridge Road,1454 Astor Ave.,3431 White Plains Road,3446 Eastchester Road,755 East 233 Street,21 Asch Loop,2924 Bruckner Blvd.,3929 East Tremont Ave.,169 Schofield Street,4550 Henry Hudson Parkway E.,2225 Belmont Ave.,3025 Bailey Ave.,655 Prospect Ave.,1214 Castle Hill Ave.,1259 Morris Ave.,1655 Washington Ave,2175 Walton Ave.,172 Tillary Street,409 State Street,74 Middagh Street,274 Hicks Street,252 Lorraine St.,31 Richards Street,436 39th St,788 Union Street,395 4th Ave.,530 11th Street,494 Dean Street,489 Saint John's Place,1352 Saint John's Place,423 Ralph Ave.,25 Rockaway Ave.,940 Dekalb Avenue,32 Ralph Ave.,495 Hancock Street,701 Park Avenue,206 Monroe Street,850 Bedford Ave.,160 Carlton Ave.,26 Hooper Street,161 South 2nd Street,187 Union Ave.,205 Greenpoint Ave.,75 Richardson Street,1201 Grand Street,43 Morgan Ave.,650 Hart Street,392 Himrod Street,582 Knickerbocker Ave.,617 Central Ave.,107 Watkins Street,885 Howard Ave.,165 Bradford st.,480 Sheffield Ave.,998 Liberty Ave.,799 Lincoln Ave.,5105 Snyder Ave.,491 Rogers Ave.,2900 Snyder Ave.,1210 Cortelyou Road,1367 Rogers Ave.,1307 Prospect Ave.,4210 12th Ave.,1336 60th Street,6630 3rd Avenue,9219 5th Ave.,1157 79th St.,8653 18th Ave.,126 Foster Ave.,2312 65th Street,1635 E. 14th Street,2429 86th Street,2510 Neptune Ave.,901 Avenue U,2929 W. 8th Street,1361 Rockaway Parkway,6405 Avenue N,1851 E. 48 Street,2732 E. 11th Street,2165 Gerritsen Ave.,Brooklyn Navy Yard Building 292,5113 4th Avenue,1815 Sterling Place,10-40 47th Ave.,41-24 51st Street,33-51 Greenpoint Avenue,11-15 37th Avenue,37-20 29th Street,30-89 21st Street,"42-06, 42-08 Astoria Blvd. South",22-63 35th St.,81-17 Northern Blvd.,97-28 43rd Avenue,27-12 Kearney Street,108-01 Horace Harding Exp.,64-18 Queens Blvd.,56-29 68th Street,86-53 Grand Avenue,111-02 Queens Blvd.,66-44 Myrtle Avenue,78-11 67th Road,119-11 14th Road,12-49 149th Street,40-18 Union Street,41-20 Murray Street,36-18 Francis Lewis Blvd.,40-18 214th Place,159-06 Union Turnpike,61-20 Utopia Parkway,64-04 Springfield Blvd.,44-01 244th Street,254-20 Union Turnpike,89-40 87th Street,103-17 98th Street,101-02 Jamaica Avenue,91-45 121st Street,107-12 Lefferts Blvd.,153-11 Hillside Avenue,104-12 Princeton Street,111-36 Merrick Blvd.,91-04 197th Street,218-44 97th Avenue,143-15 Rockaway Blvd.,117-11 196th Street,145-50 Springfield Blvd.,142-04 Brookville Blvd.,158-57 Cross Bay Blvd.,257 Beach 116th Street,402 B. 169 Street,92-20 Rockaway Beach Blvd.,56-07 Metropolitan Avenue,"16-15, 16-17, 16-19 Central Ave.",420A Weaver Ave,48-06 Rockaway Beach Blvd,14 Brighton Avenue,1189 Castleton Avenue,412 Broadway,875 Jewett Avenue,74 Broad Street,3067 Richmond Road,1573 Castleton Avenue,65 Harbor Road,1400 Richmond Avenue,3730 Victory Boulevard,256 Hylan Blvd.,278 McClean Avenue,1850 Clove Road,1592 Richmond Road,256 Nelson Ave.,345 Annadale Road,1560 Drumgoole Road West,7219 Amboy Road,1100 Rossville Ave,305 Front Street
BX40,1782.47,1762.71,1823.72,1908.65,1698.03,1639.66,1616.62,1489.37,1731.25,1650.28,1575.91,1701.78,1502.37,1482.49,1657.27,1517.99,1561.32,1401.23,1343.34,1419.09,1303.78,1217.31,1114.98,1180.0,1290.79,1088.27,1043.53,851.13,934.82,824.11,723.33,1120.71,965.67,755.57,808.97,668.21,375.11,1785.63,1373.62,1194.31,690.92,782.71,433.49,1851.27,1365.33,1843.33,561.19,1717.39,647.05,685.8,530.54,438.57,412.45,667.88,654.18,248.1,196.34,252.23,222.14,440.86,145.8,346.18,232.95,563.43,505.34,699.49,705.31,547.19,732.45,626.97,881.29,763.35,733.66,1313.89,558.76,344.14,360.59,611.94,537.22,359.48,357.57,137.72,1996.32,2174.58,2013.96,2152.42,2232.33,2258.75,2415.97,2307.21,2350.87,2423.6,2308.72,2295.76,2536.37,2389.61,2163.53,2259.49,2205.71,2419.54,2155.23,2250.41,2080.31,2086.96,2029.18,1993.05,2003.92,1662.19,1885.3,1835.01,2030.24,2103.36,1978.16,2093.88,2128.98,2268.44,2441.62,2174.36,2272.76,2103.16,2210.79,2516.0,2480.59,2652.85,2601.0,2748.71,2437.58,2584.6,2634.95,2457.48,2682.27,2702.05,2756.25,2607.95,2733.14,2853.1,2848.4,3153.02,2898.67,3076.08,2403.15,2778.82,2808.32,2924.53,2956.48,2024.85,2486.95,2394.6,1494.67,1444.75,1518.41,1336.78,1285.08,1159.97,1166.28,1132.46,1320.8,1478.65,1350.52,1457.33,1479.8,1648.04,1615.25,1601.29,1913.98,1877.25,1208.16,970.79,1240.9,1287.57,1230.96,1255.43,1587.28,1394.35,1347.48,1495.44,1634.21,1886.87,1869.37,1734.06,1656.25,1697.82,1658.68,1623.19,1844.25,1581.59,1507.11,1729.94,1681.47,1999.05,1984.88,2106.5,3059.84,3031.67,2875.59,1831.27,2666.59,1181.79,2945.73,3005.61,2676.26,2733.29,2644.29,3148.82,3051.84,2589.24,2571.78,2458.59,2590.08,3056.96,3021.22,2938.04,3161.79,3483.8,3159.29,3137.6,3163.73,2924.61,3239.25
BX09,1840.71,1820.95,1881.96,1966.89,1756.27,1697.9,1674.86,1547.61,1789.49,1708.52,1634.15,1760.02,1605.13,1552.75,1715.51,1576.23,1619.57,1459.47,1401.58,1489.35,1374.04,1435.16,1332.83,1365.74,1349.03,1146.51,1101.77,952.08,993.06,882.35,781.57,1223.74,1215.52,939.01,984.91,886.07,871.92,1843.87,1538.7,1252.58,942.2,1033.98,651.35,1909.51,1435.59,1917.15,779.05,1934.29,689.69,742.79,658.93,665.13,721.59,559.03,435.16,645.2,697.8,432.03,486.1,484.52,690.04,499.27,857.49,178.35,411.67,438.41,611.52,722.75,767.13,929.26,689.23,436.81,463.61,1032.93,1079.5,661.9,955.26,548.8,252.05,713.17,534.53,663.03,2054.57,2232.82,2072.21,2210.66,2290.57,2316.99,2474.21,2352.32,2409.11,2461.78,2251.8,2238.84,2234.3,2091.06,1866.5,2155.45,1988.22,2204.12,2051.19,2146.37,1976.27,2056.8,1925.14,1950.11,1899.88,1589.1,1781.27,1730.97,1926.2,1962.64,1839.16,1872.11,1831.95,1966.37,2139.56,1872.3,1970.69,1801.09,1908.72,2213.93,2423.67,2364.54,2579.09,2460.4,2495.82,2642.84,2693.19,2515.72,2740.51,2760.29,2814.49,2666.19,2791.38,2671.29,2906.64,2946.32,2773.76,2833.4,2101.08,2476.75,2506.26,2622.46,2654.41,2030.58,2545.19,2092.54,1464.62,1340.71,1414.38,1232.74,1181.04,1055.93,1062.24,1028.42,1129.48,1176.59,1048.45,1155.26,1375.76,1544.0,1313.18,1299.22,1611.91,1597.65,906.09,668.72,938.83,985.51,960.91,985.38,1317.22,1124.29,1077.42,1225.38,1364.16,1584.81,1567.3,1432.0,1354.19,1395.76,1356.62,1321.12,1542.19,1311.54,1237.06,1427.88,1411.41,1728.99,1714.82,1804.44,2757.78,2729.6,2573.52,1727.23,2364.52,911.73,2643.66,3223.46,2894.11,2951.15,2862.14,3273.56,3269.7,2807.09,2789.63,2676.45,2807.94,3115.2,3079.46,3068.06,3283.81,3701.66,3377.15,3355.45,3381.58,3142.47,3297.5
BX49,2093.29,2073.53,2134.54,2219.47,2008.85,1950.48,1927.44,1800.19,2042.07,1961.09,1886.73,2012.6,1816.0,1803.52,1968.08,1828.81,1872.15,1712.05,1654.16,1741.93,1626.62,1530.94,1428.61,1493.63,1601.61,1399.09,1354.34,1204.66,1245.64,1134.93,1034.15,1434.35,1312.72,1128.1,1156.02,981.85,842.0,2096.45,1687.25,1505.16,1037.97,1129.76,747.12,2162.09,1688.17,2156.97,874.82,2031.02,851.56,872.07,742.18,686.03,817.36,811.61,687.74,740.97,724.3,527.8,581.88,571.63,534.53,411.1,481.05,490.29,199.71,114.58,193.17,277.01,355.22,512.84,389.36,334.75,454.28,801.75,710.59,441.38,741.06,735.36,295.16,746.9,623.47,647.7,2192.72,2398.63,2324.78,2463.24,2543.15,2569.57,2726.79,2471.57,2574.92,2581.03,2371.05,2358.09,2255.94,2112.7,1888.14,2224.11,2009.86,2225.76,2150.77,2265.61,2095.51,2176.04,2044.39,2078.78,2019.12,1841.68,1900.51,1760.36,1955.6,1984.27,1860.8,1893.74,1853.59,1988.01,2161.2,1893.94,1992.33,1822.73,1930.36,2235.57,2480.56,2386.18,2600.73,2482.04,2671.44,2704.09,2754.43,2768.3,2993.09,2910.62,2955.51,2727.43,2836.54,2692.93,2957.3,2967.96,2795.4,2855.04,2122.72,2498.39,2527.9,2644.1,2676.05,2149.82,2797.77,2114.18,1717.2,1563.96,1666.95,1485.32,1433.62,1308.51,1314.82,1281.0,1151.12,1198.23,1070.09,1176.9,1479.98,1585.41,1334.82,1320.86,1633.55,1619.29,927.73,690.36,960.47,1007.14,1005.06,1029.53,1361.38,1168.45,1121.57,1251.96,1408.31,1606.44,1588.94,1453.64,1375.82,1417.4,1378.26,1342.76,1563.83,1355.69,1281.21,1449.51,1455.56,1763.26,1758.97,1826.07,2779.42,2751.24,2595.16,1768.64,2386.16,944.71,2665.3,3319.24,2989.89,3046.93,2957.92,3462.45,3365.47,2902.87,2885.41,2772.22,2903.72,3367.78,3332.04,3251.68,3475.42,3797.43,3472.92,3451.23,3477.36,3238.24,3550.07
BK43,1291.24,1400.58,1372.67,1389.5,1491.69,1557.35,1600.94,1687.21,1535.36,1609.04,1679.33,1666.93,1972.03,1959.55,1775.37,1932.44,1750.83,1877.65,1935.01,2151.31,2116.62,2284.42,2349.51,2459.3,2042.67,2191.69,2237.45,2436.44,2411.43,2513.36,2483.92,2499.7,2646.27,2754.7,2656.46,2808.75,2954.6,1465.88,1969.12,2071.45,2796.7,2725.07,2841.95,1234.22,2085.05,1538.49,2905.91,1622.94,2648.31,2762.64,2706.97,2912.78,2793.0,2510.62,2739.48,3066.65,2896.08,2867.48,2921.56,2783.77,3125.5,2913.96,3210.85,2758.91,2891.8,2714.57,2844.46,3088.55,3000.06,3191.37,2951.35,2665.78,2683.33,3280.19,3183.92,3097.36,3090.91,2686.09,2682.08,2902.38,2959.95,3014.95,1188.41,1049.26,1239.77,1209.23,889.55,1047.91,747.02,813.5,904.34,823.24,1023.26,871.32,952.78,1039.79,1139.92,1268.97,1264.22,1093.07,1219.0,1081.04,1142.23,1049.13,1120.59,1373.19,1210.78,1512.3,1353.56,1501.38,1381.59,1362.81,1407.83,1406.19,1190.6,974.33,858.01,1117.75,986.26,1088.31,985.03,654.11,686.27,566.09,466.12,412.64,732.56,674.17,597.01,776.95,832.33,665.96,577.89,453.49,394.15,250.54,521.72,758.9,416.03,647.46,796.07,645.88,499.33,663.18,464.81,1245.2,833.31,1028.58,1763.18,1835.53,1605.07,1993.58,1933.63,2064.38,2097.18,2165.47,1922.72,2038.13,2044.17,1851.81,1716.84,1653.2,1838.07,1828.09,1367.31,1668.49,2287.97,2213.2,2104.93,2195.44,2308.38,2414.1,1907.74,2065.09,2280.28,2480.73,2440.2,1344.46,1321.46,1432.28,1504.8,1416.1,1807.78,1617.68,1760.42,2127.11,2194.01,1570.34,1855.1,1714.57,1738.0,1239.3,1438.4,1274.39,1634.85,1491.72,2164.71,2460.36,1965.72,1643.23,1658.92,1603.2,1538.44,1388.45,1720.85,1742.58,1940.17,1701.25,1887.08,1230.09,1174.91,1177.79,1398.69,2225.4,2252.16,2543.0,2714.32,2340.52,1412.38
BK46,1077.06,1186.4,1158.49,1175.32,1325.38,1433.32,1504.98,1540.13,1321.19,1394.86,1465.15,1452.75,1757.85,1745.37,1561.19,1718.26,1536.66,1663.47,1725.39,1937.13,1973.28,2070.24,2154.56,2274.32,1828.49,1999.96,2045.72,2266.28,2197.25,2303.93,2269.74,2329.54,2468.17,2540.53,2443.05,2594.57,2740.42,1299.56,1754.94,1927.07,2582.53,2510.9,2627.77,1020.04,1870.87,1324.32,2691.73,1408.77,2496.97,2654.95,2643.66,2857.99,2696.99,2474.91,2703.77,2970.64,2800.07,2864.21,2876.42,2748.06,3061.38,2878.25,3114.84,2810.54,2943.44,2766.21,2896.09,3140.19,3051.7,3243.01,3002.99,2717.42,2734.97,3331.82,2969.74,3071.63,2994.9,2650.38,2733.72,2806.36,2924.24,2918.94,1106.39,898.51,1025.6,995.06,675.37,833.73,518.28,673.72,684.72,603.61,938.56,921.52,1047.66,1134.67,1224.74,1352.88,1349.04,1187.95,1279.68,1162.15,1179.23,1086.13,1157.59,1410.19,1247.78,1549.3,1390.56,1538.38,1418.59,1427.51,1492.65,1491.01,1275.42,1059.13,952.89,1169.39,1037.9,1139.95,1036.67,724.43,772.88,660.97,394.47,626.18,545.98,438.38,382.99,562.93,623.42,451.95,383.16,205.7,208.59,196.92,342.64,579.82,290.97,468.38,847.71,697.51,550.97,528.81,471.26,1282.2,619.29,1123.46,1800.18,1872.53,1642.07,2030.58,1970.63,2101.38,2134.18,2202.47,1959.72,2112.5,2095.81,1903.45,1753.84,1738.03,1922.89,1879.73,1452.14,1753.31,2339.61,2264.84,2156.57,2247.08,2360.02,2465.74,1959.38,2116.73,2331.92,2532.37,2491.83,1396.1,1373.1,1483.92,1556.44,1467.74,1859.42,1669.31,1812.06,2178.75,2245.65,1621.98,1906.74,1766.21,1789.64,1290.94,1444.85,1280.84,1641.31,1576.54,2171.16,2512.0,1972.18,1434.32,1450.01,1394.29,1329.53,1179.54,1511.94,1533.67,1731.26,1492.34,1678.17,1021.18,966.0,968.88,1189.78,2016.49,2043.25,2334.09,2505.41,2131.61,1203.47
SI99,2415.97,2525.31,2497.4,2514.23,2678.19,2772.23,2849.56,2879.04,2660.1,2733.77,2804.06,2791.67,3096.76,3084.28,2900.1,3057.17,2875.57,3002.38,3064.3,3276.04,3312.19,3409.15,3493.47,3613.23,3167.4,3338.87,3384.63,3605.19,3536.16,3642.84,3608.65,3668.45,3796.02,3729.12,3650.15,3436.35,3418.21,2649.77,3093.85,3265.98,3608.9,3583.53,3329.1,2358.96,3209.78,2663.23,3439.73,2747.68,3733.25,3785.3,3803.24,3768.45,3600.46,3754.08,3879.74,3643.45,3624.44,3537.02,3549.23,3725.65,3734.19,3664.38,3815.32,3779.31,3766.09,3915.37,4079.9,4077.18,4235.5,4122.98,4194.14,3979.23,3949.55,4537.84,3740.04,3760.94,3752.47,3896.73,3753.1,3692.07,3642.36,3591.75,2520.71,2303.25,2409.25,2378.71,2074.03,2172.64,1888.45,2178.38,2116.54,2119.81,2454.76,2511.03,2786.92,2911.88,3007.7,2870.73,2972.76,2770.71,2757.99,2680.0,2657.54,2529.8,2635.9,2867.58,2726.08,3006.69,2847.95,3009.28,2896.9,2929.26,3070.82,3064.14,3058.38,2863.81,2747.5,3022.0,2890.5,2992.55,2889.27,2543.59,2485.8,2455.58,2189.08,2507.79,2167.67,2037.13,1835.33,1782.67,1602.07,1727.87,1746.59,2052.76,1926.07,2093.04,1838.73,2054.61,2037.81,2146.25,2743.83,2505.14,2447.09,2060.07,2218.1,2760.51,1841.22,2918.07,3257.57,3329.93,3099.46,3487.98,3428.03,3558.78,3591.57,3659.87,3417.11,3569.89,3644.24,3558.53,3211.24,3260.47,3424.94,3643.88,3224.45,3416.26,4093.76,4026.87,3814.65,3936.31,4025.51,4131.24,3721.4,3785.07,3997.42,4197.87,4259.32,3248.7,3225.71,3336.52,3392.84,3265.62,3682.46,3457.78,3574.08,3940.77,4007.68,3384.01,3668.77,3528.24,3551.67,3045.96,3071.03,2907.02,3267.48,3130.79,3797.33,4239.76,3598.35,1524.31,1328.08,1290.18,1140.34,1333.94,666.77,1346.05,1563.38,1279.23,1290.71,1327.85,1190.7,1090.17,846.79,461.03,894.66,1065.47,1302.56,1179.5,1468.7
MN09,1433.1,1365.72,1295.07,1276.44,1348.66,1290.29,1267.24,1046.87,1225.39,1144.41,1046.12,1052.33,785.21,772.72,993.28,860.28,1008.88,895.37,859.39,745.82,609.13,427.06,324.73,354.89,714.41,594.81,501.68,248.9,400.46,364.15,417.85,295.15,83.46,390.03,175.42,418.98,664.1,1285.04,656.45,622.47,318.47,243.26,521.62,1362.53,692.05,1126.17,462.08,1000.22,630.91,612.67,674.56,741.78,612.48,661.42,931.51,859.18,715.56,779.7,791.91,867.34,976.87,907.06,1030.33,1021.99,1008.77,1158.05,1322.58,1280.1,1465.36,1267.97,1436.82,1221.91,1192.22,1780.52,856.77,1003.62,910.39,786.15,995.77,684.93,850.77,825.14,1579.45,1757.71,1664.59,1794.64,1739.32,1765.74,1922.97,1890.34,1890.06,1935.24,1904.1,1891.14,2185.99,2068.98,1842.89,1830.91,1777.13,1997.47,1726.65,1842.54,1672.44,1678.32,1621.31,1579.48,1575.34,1218.48,1456.73,1449.35,1636.5,1674.78,1633.42,1784.22,1828.16,2035.39,2170.46,2041.45,2139.84,2059.6,2233.83,2277.87,2075.96,2189.85,2108.0,2276.01,1944.58,2091.6,2141.94,1964.48,2189.27,2209.05,2263.25,2114.94,2240.14,2360.09,2355.4,2660.02,2405.67,2583.08,2300.86,2676.53,2632.2,2643.52,2585.97,1672.59,1993.95,2108.61,1079.34,1160.54,1104.88,1041.23,1002.55,1029.33,1035.64,1001.83,1190.16,1395.41,1277.91,1489.64,1227.03,1394.61,1454.33,1780.56,1639.0,1673.16,1666.71,1429.35,1579.74,1701.41,1689.52,1713.99,1751.76,1632.6,1806.04,1954.0,2092.77,1988.09,1970.59,1835.28,1757.47,1799.04,1759.9,1724.4,1945.47,2011.63,1965.67,1831.16,2086.82,2144.9,2168.34,2207.72,3161.06,3132.89,2976.8,1525.3,2767.81,1640.34,3046.95,2906.5,2577.15,2634.18,2621.1,2722.32,3054.72,2490.13,2566.63,2474.26,2605.76,2563.96,2528.22,2516.82,2732.56,3499.47,3174.96,3153.27,3179.4,2940.28,2746.25
MN11,1329.89,1310.13,1371.13,1377.5,1245.44,1187.08,1164.03,1036.78,1216.57,1135.59,1061.23,1074.47,883.73,831.34,1029.95,890.68,1031.02,886.55,817.29,767.95,652.64,577.22,474.9,490.85,664.3,495.28,422.37,172.89,313.92,231.12,272.79,326.67,313.21,267.95,137.38,464.87,709.99,1276.22,817.29,543.16,281.2,330.08,567.51,1398.68,714.19,1241.09,507.97,1161.47,485.85,568.0,629.89,734.97,605.66,516.36,799.91,852.36,708.74,772.88,785.09,829.42,970.05,900.24,1023.52,920.17,1001.95,1151.23,1315.76,1273.28,1458.54,1261.15,1418.78,1174.86,1185.4,1762.47,966.46,996.8,903.57,687.06,988.95,678.11,843.95,818.32,1543.74,1721.99,1561.38,1699.83,1779.74,1806.16,1963.39,1854.63,1898.28,1971.01,1856.14,1843.18,2106.69,1989.67,1763.58,1751.61,1697.83,1918.17,1647.35,1763.23,1593.13,1634.38,1542.01,1509.74,1496.04,1148.73,1377.42,1370.05,1557.19,1595.48,1554.11,1704.91,1748.86,1956.08,2091.15,1962.14,2060.53,1980.3,2154.53,2288.28,2028.0,2200.26,2148.42,2296.13,1985.0,2132.02,2182.36,2004.9,2229.69,2249.47,2303.67,2155.36,2280.56,2400.51,2395.81,2700.44,2446.09,2623.5,2221.56,2597.22,2626.73,2683.94,2626.38,1572.27,2034.37,2029.31,1000.04,1081.23,1025.57,961.92,923.25,884.28,890.58,856.77,1045.11,1250.35,1132.85,1344.59,1147.73,1315.31,1350.56,1635.5,1559.69,1593.85,1622.35,1398.27,1434.69,1556.35,1682.7,1707.17,1606.7,1487.54,1699.89,1900.34,2047.47,1843.03,1825.53,1690.22,1612.41,1653.98,1614.84,1579.35,1800.42,1866.57,1920.37,1686.1,1941.77,1999.85,2023.28,2062.66,3016.0,2987.83,2831.75,1445.99,2622.75,1633.53,2901.89,3017.52,2714.96,2772.0,2758.92,2762.74,3095.14,2627.95,2697.15,2583.96,2715.45,2604.38,2568.64,2557.24,2772.98,3609.17,3284.66,3262.97,3289.1,3049.98,2786.67
MN17,836.79,817.03,762.04,701.49,703.28,693.98,629.73,392.99,571.51,490.53,392.24,398.46,210.82,158.44,353.94,214.67,355.01,241.49,224.04,179.54,245.95,432.8,481.9,601.66,186.15,430.83,476.59,626.85,621.76,713.51,816.17,690.1,836.68,946.23,846.87,1032.6,1217.29,631.16,212.2,322.65,990.69,948.92,1150.13,884.03,38.18,565.08,1129.76,547.83,1029.22,1185.17,1175.92,1390.25,1227.21,1059.74,1305.24,1486.37,1330.29,1379.94,1392.15,1349.53,1577.11,1479.72,1645.06,1425.49,1609.01,1748.51,1902.75,1838.72,2023.98,1870.05,1924.1,1680.19,1698.47,2267.79,1407.77,1603.86,1525.11,1230.43,1566.05,1336.58,1482.45,1434.67,925.58,1103.83,1068.28,1140.76,1206.77,1287.24,1390.42,1236.46,1280.12,1352.85,1250.22,1237.26,1540.43,1458.51,1232.42,1220.45,1166.67,1361.04,1108.11,1224.68,1061.97,1024.44,1010.84,925.6,938.64,564.6,816.83,838.88,1026.03,1064.32,1022.95,1173.75,1217.7,1424.92,1559.99,1430.98,1529.37,1449.14,1623.37,1682.36,1422.09,1594.35,1629.5,1690.21,1464.42,1576.96,1663.44,1485.98,1710.77,1730.55,1784.75,1636.44,1761.64,1881.59,1876.9,2181.52,1927.17,2104.58,1690.4,2066.06,2036.69,2165.02,2107.47,1018.71,1461.4,1498.15,465.17,764.32,532.45,658.04,619.37,704.02,857.03,932.71,924.29,1077.07,1151.41,1071.63,718.41,784.14,940.81,1397.73,1028.53,1062.69,1600.94,1561.38,1321.82,1443.48,1538.61,1644.33,1494.63,1298.16,1510.52,1710.96,1858.09,1436.96,1573.49,1414.3,1485.78,1531.92,1493.6,1458.1,1679.17,1752.6,1730.99,1564.86,1820.52,1878.6,1902.04,1742.55,2695.89,2610.67,2511.63,914.83,2501.51,1752.85,2780.65,2368.3,2038.95,2095.99,2082.91,2243.82,2524.04,1951.94,2028.44,2053.17,2201.09,2085.46,2049.72,2038.32,2254.06,2976.71,2770.3,2748.6,2774.74,2535.62,2267.75
MN32,987.47,967.71,1028.72,1113.65,903.03,844.66,821.62,694.37,936.25,855.28,780.91,861.86,671.13,618.74,817.35,678.08,766.33,606.23,548.34,555.35,440.04,570.81,516.09,513.34,444.49,258.5,213.75,466.0,336.51,452.02,440.29,529.25,675.83,711.07,643.63,947.64,910.97,990.63,604.69,311.65,753.07,836.34,798.32,1056.27,501.58,1028.49,863.88,1000.29,667.51,825.49,814.2,1028.54,867.54,645.46,874.31,1141.19,970.62,1034.75,1046.97,918.6,1231.92,1048.79,1285.39,994.57,1195.01,1317.58,1471.82,1469.21,1627.43,1523.03,1493.18,1249.26,1267.55,1836.87,1245.69,1242.18,1165.44,820.93,1135.13,976.91,1094.79,1089.49,1201.32,1379.58,1218.96,1357.42,1437.33,1463.75,1620.97,1512.21,1555.87,1628.6,1513.72,1500.76,1798.1,1681.08,1455.0,1443.02,1389.24,1609.58,1338.76,1454.65,1284.55,1291.96,1233.42,1181.51,1187.45,820.51,1068.84,1061.46,1248.6,1286.89,1245.53,1396.32,1440.27,1647.5,1782.57,1653.56,1751.95,1671.71,1845.94,1945.86,1685.59,1857.85,1806.0,1953.71,1642.58,1789.6,1839.95,1662.48,1887.27,1907.05,1961.25,1812.95,1938.14,2058.1,2053.4,2358.02,2103.67,2281.08,1912.97,2288.64,2300.19,2341.52,2283.97,1229.85,1691.95,1720.72,652.99,777.46,717.0,658.15,619.48,704.13,857.14,931.17,1007.76,1110.86,1207.25,1205.1,843.96,1006.72,1071.25,1533.93,1251.1,1285.27,1634.73,1472.67,1355.62,1477.28,1731.28,1789.32,1672.05,1516.84,1729.19,1929.64,2076.77,1659.54,1796.07,1636.87,1677.76,1719.33,1680.19,1644.69,1865.76,1931.92,1949.67,1751.44,2007.11,2065.19,2088.63,1965.12,2918.46,2833.25,2734.21,1137.41,2688.09,1715.67,2967.23,2675.1,2502.36,2559.4,2546.32,2420.32,2752.73,2415.34,2491.85,2516.58,2661.4,2261.96,2226.22,2214.82,2430.57,3269.78,3230.6,3208.91,3235.04,2995.93,2444.25
QN71,1330.51,1310.74,1371.75,1373.95,1246.06,1187.69,1164.65,999.42,1177.93,1096.95,1022.59,1129.03,938.29,885.91,1084.51,945.24,1008.01,847.91,775.25,822.51,709.67,893.45,942.55,1052.34,666.91,784.73,830.49,728.74,769.72,659.01,558.22,1000.4,992.18,853.64,761.57,924.26,1028.35,1237.58,871.85,664.49,868.61,954.28,950.79,1399.3,768.75,1295.65,937.45,1267.45,669.1,783.43,727.76,933.57,813.79,531.41,760.26,1087.44,916.87,934.18,988.26,804.55,1178.17,934.74,1231.64,880.52,1080.95,1203.53,1357.77,1355.16,1513.38,1469.28,1379.12,1135.21,1153.5,1722.82,1293.48,1128.13,1111.69,706.88,1021.08,923.16,980.73,1035.74,1256.27,1462.18,1442.56,1548.53,1614.54,1714.03,1798.19,1535.12,1638.47,1644.58,1434.6,1421.64,1672.62,1555.6,1329.52,1317.54,1263.76,1484.1,1211.8,1329.17,1159.07,1239.6,1107.94,1029.29,1042.32,668.28,920.51,911.47,1123.12,1161.41,1118.9,1269.7,1306.36,1522.02,1657.08,1519.65,1618.04,1512.4,1620.03,1866.74,1606.47,1778.73,1920.1,1874.59,1772.59,1967.52,2017.86,1973.64,2170.81,2174.05,2218.94,1990.86,2133.78,2236.01,2275.82,2566.38,2281.59,2459.0,1787.49,2163.16,2192.67,2333.77,2339.57,1122.4,1869.16,1595.24,513.09,476.97,550.64,280.67,317.3,96.07,290.7,272.05,498.19,703.43,585.93,797.67,647.05,825.43,803.64,1088.58,1117.2,1054.63,1075.43,1000.66,887.77,1009.43,1181.07,1286.79,1059.78,940.62,1152.97,1353.42,1500.55,1296.11,1278.61,1143.3,1065.49,1107.06,1067.93,1032.43,1253.49,1319.66,1373.45,1139.18,1394.85,1452.93,1476.36,1515.74,2469.08,2440.91,2284.83,1008.66,2075.83,1247.83,2354.97,3001.07,2769.52,2826.56,2813.48,2746.29,3078.69,2682.51,2759.01,2783.74,2928.56,2587.93,2547.04,2540.79,2756.53,3595.75,3497.77,3476.07,3502.21,3263.09,2770.22
